Date,Time,PAR (raw),Datetime (CDT),PAR (calc),,Serial #:,5953
10/6/22,8:40:42,53,10/6/2022 3:40:42,0.037939483,,,
10/6/22,8:40:44,53,10/6/2022 3:40:44,0.037939483,,,
10/6/22,8:55:35,53,10/6/2022 3:55:35,0.037939483,,,
10/6/22,8:55:36,53,10/6/2022 3:55:36,0.037939483,,,
10/6/22,8:55:37,53,10/6/2022 3:55:37,0.037939483,,,
10/6/22,8:55:38,53,10/6/2022 3:55:38,0.037939483,,,
10/6/22,8:55:39,53,10/6/2022 3:55:39,0.037939483,,,
10/6/22,8:55:40,53,10/6/2022 3:55:40,0.037939483,,,
10/6/22,8:55:41,53,10/6/2022 3:55:41,0.037939483,,,
10/6/22,8:55:42,53,10/6/2022 3:55:42,0.037939483,,,
10/6/22,8:55:43,54,10/6/2022 3:55:43,0.037969691,,,
10/6/22,8:55:45,54,10/6/2022 3:55:45,0.037969691,,,
10/6/22,9:10:36,53,10/6/2022 4:10:36,0.037939483,,,
10/6/22,9:10:37,53,10/6/2022 4:10:37,0.037939483,,,
10/6/22,9:10:38,53,10/6/2022 4:10:38,0.037939483,,,
10/6/22,9:10:39,53,10/6/2022 4:10:39,0.037939483,,,
10/6/22,9:10:40,53,10/6/2022 4:10:40,0.037939483,,,
10/6/22,9:10:41,53,10/6/2022 4:10:41,0.037939483,,,
10/6/22,9:10:42,53,10/6/2022 4:10:42,0.037939483,,,
10/6/22,9:10:43,53,10/6/2022 4:10:43,0.037939483,,,
10/6/22,9:10:44,53,10/6/2022 4:10:44,0.037939483,,,
10/6/22,9:10:46,53,10/6/2022 4:10:46,0.037939483,,,
10/6/22,9:25:37,53,10/6/2022 4:25:37,0.037939483,,,
10/6/22,9:25:38,53,10/6/2022 4:25:38,0.037939483,,,
10/6/22,9:25:39,53,10/6/2022 4:25:39,0.037939483,,,
10/6/22,9:25:40,53,10/6/2022 4:25:40,0.037939483,,,
10/6/22,9:25:41,53,10/6/2022 4:25:41,0.037939483,,,
10/6/22,9:25:42,53,10/6/2022 4:25:42,0.037939483,,,
10/6/22,9:25:43,53,10/6/2022 4:25:43,0.037939483,,,
10/6/22,9:25:44,53,10/6/2022 4:25:44,0.037939483,,,
10/6/22,9:25:45,53,10/6/2022 4:25:45,0.037939483,,,
10/6/22,9:25:47,53,10/6/2022 4:25:47,0.037939483,,,
10/6/22,9:40:38,53,10/6/2022 4:40:38,0.037939483,,,
10/6/22,9:40:39,53,10/6/2022 4:40:39,0.037939483,,,
10/6/22,9:40:40,53,10/6/2022 4:40:40,0.037939483,,,
10/6/22,9:40:41,53,10/6/2022 4:40:41,0.037939483,,,
10/6/22,9:40:42,53,10/6/2022 4:40:42,0.037939483,,,
10/6/22,9:40:43,53,10/6/2022 4:40:43,0.037939483,,,
10/6/22,9:40:44,53,10/6/2022 4:40:44,0.037939483,,,
10/6/22,9:40:45,54,10/6/2022 4:40:45,0.037969691,,,
10/6/22,9:40:46,54,10/6/2022 4:40:46,0.037969691,,,
10/6/22,9:40:48,54,10/6/2022 4:40:48,0.037969691,,,
10/6/22,9:55:39,53,10/6/2022 4:55:39,0.037939483,,,
10/6/22,9:55:40,53,10/6/2022 4:55:40,0.037939483,,,
10/6/22,9:55:41,53,10/6/2022 4:55:41,0.037939483,,,
10/6/22,9:55:42,53,10/6/2022 4:55:42,0.037939483,,,
10/6/22,9:55:43,54,10/6/2022 4:55:43,0.037969691,,,
10/6/22,9:55:44,55,10/6/2022 4:55:44,0.037999924,,,
10/6/22,9:55:45,54,10/6/2022 4:55:45,0.037969691,,,
10/6/22,9:55:46,55,10/6/2022 4:55:46,0.037999924,,,
10/6/22,9:55:47,55,10/6/2022 4:55:47,0.037999924,,,
10/6/22,9:55:49,55,10/6/2022 4:55:49,0.037999924,,,
10/6/22,10:10:40,53,10/6/2022 5:10:40,0.037939483,,,
10/6/22,10:10:41,53,10/6/2022 5:10:41,0.037939483,,,
10/6/22,10:10:42,53,10/6/2022 5:10:42,0.037939483,,,
10/6/22,10:10:43,53,10/6/2022 5:10:43,0.037939483,,,
10/6/22,10:10:44,53,10/6/2022 5:10:44,0.037939483,,,
10/6/22,10:10:45,53,10/6/2022 5:10:45,0.037939483,,,
10/6/22,10:10:46,53,10/6/2022 5:10:46,0.037939483,,,
10/6/22,10:10:47,53,10/6/2022 5:10:47,0.037939483,,,
10/6/22,10:10:48,53,10/6/2022 5:10:48,0.037939483,,,
10/6/22,10:10:50,53,10/6/2022 5:10:50,0.037939483,,,
10/6/22,10:25:41,53,10/6/2022 5:25:41,0.037939483,,,
10/6/22,10:25:42,53,10/6/2022 5:25:42,0.037939483,,,
10/6/22,10:25:43,53,10/6/2022 5:25:43,0.037939483,,,
10/6/22,10:25:44,53,10/6/2022 5:25:44,0.037939483,,,
10/6/22,10:25:45,53,10/6/2022 5:25:45,0.037939483,,,
10/6/22,10:25:46,53,10/6/2022 5:25:46,0.037939483,,,
10/6/22,10:25:47,53,10/6/2022 5:25:47,0.037939483,,,
10/6/22,10:25:48,53,10/6/2022 5:25:48,0.037939483,,,
10/6/22,10:25:49,53,10/6/2022 5:25:49,0.037939483,,,
10/6/22,10:25:51,53,10/6/2022 5:25:51,0.037939483,,,
10/6/22,10:40:42,53,10/6/2022 5:40:42,0.037939483,,,
10/6/22,10:40:43,53,10/6/2022 5:40:43,0.037939483,,,
10/6/22,10:40:44,54,10/6/2022 5:40:44,0.037969691,,,
10/6/22,10:40:45,53,10/6/2022 5:40:45,0.037939483,,,
10/6/22,10:40:46,53,10/6/2022 5:40:46,0.037939483,,,
10/6/22,10:40:47,53,10/6/2022 5:40:47,0.037939483,,,
10/6/22,10:40:48,53,10/6/2022 5:40:48,0.037939483,,,
10/6/22,10:40:49,53,10/6/2022 5:40:49,0.037939483,,,
10/6/22,10:40:50,53,10/6/2022 5:40:50,0.037939483,,,
10/6/22,10:40:52,53,10/6/2022 5:40:52,0.037939483,,,
10/6/22,10:55:43,53,10/6/2022 5:55:43,0.037939483,,,
10/6/22,10:55:44,53,10/6/2022 5:55:44,0.037939483,,,
10/6/22,10:55:45,53,10/6/2022 5:55:45,0.037939483,,,
10/6/22,10:55:46,53,10/6/2022 5:55:46,0.037939483,,,
10/6/22,10:55:47,53,10/6/2022 5:55:47,0.037939483,,,
10/6/22,10:55:48,53,10/6/2022 5:55:48,0.037939483,,,
10/6/22,10:55:49,54,10/6/2022 5:55:49,0.037969691,,,
10/6/22,10:55:50,53,10/6/2022 5:55:50,0.037939483,,,
10/6/22,10:55:51,53,10/6/2022 5:55:51,0.037939483,,,
10/6/22,10:55:53,53,10/6/2022 5:55:53,0.037939483,,,
10/6/22,11:10:44,53,10/6/2022 6:10:44,0.037939483,,,
10/6/22,11:10:45,53,10/6/2022 6:10:45,0.037939483,,,
10/6/22,11:10:46,53,10/6/2022 6:10:46,0.037939483,,,
10/6/22,11:10:47,53,10/6/2022 6:10:47,0.037939483,,,
10/6/22,11:10:48,53,10/6/2022 6:10:48,0.037939483,,,
10/6/22,11:10:49,53,10/6/2022 6:10:49,0.037939483,,,
10/6/22,11:10:50,53,10/6/2022 6:10:50,0.037939483,,,
10/6/22,11:10:51,53,10/6/2022 6:10:51,0.037939483,,,
10/6/22,11:10:52,53,10/6/2022 6:10:52,0.037939483,,,
10/6/22,11:10:54,53,10/6/2022 6:10:54,0.037939483,,,
10/6/22,11:25:45,53,10/6/2022 6:25:45,0.037939483,,,
10/6/22,11:25:46,53,10/6/2022 6:25:46,0.037939483,,,
10/6/22,11:25:47,53,10/6/2022 6:25:47,0.037939483,,,
10/6/22,11:25:48,53,10/6/2022 6:25:48,0.037939483,,,
10/6/22,11:25:49,53,10/6/2022 6:25:49,0.037939483,,,
10/6/22,11:25:50,53,10/6/2022 6:25:50,0.037939483,,,
10/6/22,11:25:51,53,10/6/2022 6:25:51,0.037939483,,,
10/6/22,11:25:52,53,10/6/2022 6:25:52,0.037939483,,,
10/6/22,11:25:53,53,10/6/2022 6:25:53,0.037939483,,,
10/6/22,11:25:55,53,10/6/2022 6:25:55,0.037939483,,,
10/6/22,11:40:46,53,10/6/2022 6:40:46,0.037939483,,,
10/6/22,11:40:47,53,10/6/2022 6:40:47,0.037939483,,,
10/6/22,11:40:48,53,10/6/2022 6:40:48,0.037939483,,,
10/6/22,11:40:49,53,10/6/2022 6:40:49,0.037939483,,,
10/6/22,11:40:50,57,10/6/2022 6:40:50,0.038060462,,,
10/6/22,11:40:51,55,10/6/2022 6:40:51,0.037999924,,,
10/6/22,11:40:52,56,10/6/2022 6:40:52,0.038030181,,,
10/6/22,11:40:53,56,10/6/2022 6:40:53,0.038030181,,,
10/6/22,11:40:54,55,10/6/2022 6:40:54,0.037999924,,,
10/6/22,11:40:56,56,10/6/2022 6:40:56,0.038030181,,,
10/6/22,11:55:47,2130,10/6/2022 6:55:47,0.198166966,,,
10/6/22,11:55:48,2135,10/6/2022 6:55:48,0.198957158,,,
10/6/22,11:55:49,2135,10/6/2022 6:55:49,0.198957158,,,
10/6/22,11:55:50,2142,10/6/2022 6:55:50,0.200068724,,,
10/6/22,11:55:51,2145,10/6/2022 6:55:51,0.200547009,,,
10/6/22,11:55:52,2157,10/6/2022 6:55:52,0.202471608,,,
10/6/22,11:55:53,2158,10/6/2022 6:55:53,0.202632823,,,
10/6/22,11:55:54,2153,10/6/2022 6:55:54,0.201828031,,,
10/6/22,11:55:56,2163,10/6/2022 6:55:56,0.203440823,,,
10/6/22,11:55:57,2163,10/6/2022 6:55:57,0.203440823,,,
10/6/22,12:10:48,4740,10/6/2022 7:10:48,1.582008927,,,
10/6/22,12:10:49,4740,10/6/2022 7:10:49,1.582008927,,,
10/6/22,12:10:50,4725,10/6/2022 7:10:50,1.56323403,,,
10/6/22,12:10:51,4726,10/6/2022 7:10:51,1.564478728,,,
10/6/22,12:10:52,4743,10/6/2022 7:10:52,1.585790879,,,
10/6/22,12:10:53,4753,10/6/2022 7:10:53,1.598462805,,,
10/6/22,12:10:54,4745,10/6/2022 7:10:54,1.588317202,,,
10/6/22,12:10:55,4742,10/6/2022 7:10:55,1.584529224,,,
10/6/22,12:10:57,4743,10/6/2022 7:10:57,1.585790879,,,
10/6/22,12:10:58,4756,10/6/2022 7:10:58,1.602284092,,,
10/6/22,12:25:49,6205,10/6/2022 7:25:49,5.076959227,,,
10/6/22,12:25:50,6204,10/6/2022 7:25:50,5.072920002,,,
10/6/22,12:25:51,6198,10/6/2022 7:25:51,5.048752044,,,
10/6/22,12:25:52,6199,10/6/2022 7:25:52,5.052772027,,,
10/6/22,12:25:53,6203,10/6/2022 7:25:53,5.06888399,,,
10/6/22,12:25:54,6198,10/6/2022 7:25:54,5.048752044,,,
10/6/22,12:25:55,6197,10/6/2022 7:25:55,5.04473526,,,
10/6/22,12:25:56,6202,10/6/2022 7:25:56,5.064851189,,,
10/6/22,12:25:58,6208,10/6/2022 7:25:58,5.089096211,,,
10/6/22,12:25:59,6201,10/6/2022 7:25:59,5.060821596,,,
10/6/22,12:40:50,7039,10/6/2022 7:40:50,9.860200266,,,
10/6/22,12:40:51,7024,10/6/2022 7:40:51,9.743181809,,,
10/6/22,12:40:52,7048,10/6/2022 7:40:52,9.931084868,,,
10/6/22,12:40:53,7061,10/6/2022 7:40:53,10.03437434,,,
10/6/22,12:40:54,7051,10/6/2022 7:40:54,9.95482613,,,
10/6/22,12:40:55,7051,10/6/2022 7:40:55,9.95482613,,,
10/6/22,12:40:56,7067,10/6/2022 7:40:56,10.08240805,,,
10/6/22,12:40:57,7090,10/6/2022 7:40:57,10.26867703,,,
10/6/22,12:40:59,7070,10/6/2022 7:40:59,10.10651107,,,
10/6/22,12:41:00,7063,10/6/2022 7:41:00,10.05036009,,,
10/6/22,12:55:51,8372,10/6/2022 7:55:51,28.48741913,,,
10/6/22,12:55:52,8381,10/6/2022 7:55:52,28.69221409,,,
10/6/22,12:55:53,8380,10/6/2022 7:55:53,28.66938659,,,
10/6/22,12:55:54,8384,10/6/2022 7:55:54,28.76080573,,,
10/6/22,12:55:55,8369,10/6/2022 7:55:55,28.41947949,,,
10/6/22,12:55:56,8373,10/6/2022 7:55:56,28.51010175,,,
10/6/22,12:55:57,8400,10/6/2022 7:55:57,29.12940674,,,
10/6/22,12:55:58,8404,10/6/2022 7:55:58,29.22229277,,,
10/6/22,12:56:00,8371,10/6/2022 7:56:00,28.46475455,,,
10/6/22,12:56:01,8324,10/6/2022 7:56:01,27.4196137,,,
10/6/22,13:10:52,8246,10/6/2022 8:10:52,25.76912668,,,
10/6/22,13:10:53,8232,10/6/2022 8:10:53,25.48357968,,,
10/6/22,13:10:54,8231,10/6/2022 8:10:54,25.46330496,,,
10/6/22,13:10:55,8209,10/6/2022 8:10:55,25.02131951,,,
10/6/22,13:10:56,8194,10/6/2022 8:10:56,24.72437258,,,
10/6/22,13:10:57,8183,10/6/2022 8:10:57,24.50885363,,,
10/6/22,13:10:58,8169,10/6/2022 8:10:58,24.23727168,,,
10/6/22,13:10:59,8151,10/6/2022 8:10:59,23.89251217,,,
10/6/22,13:11:01,8129,10/6/2022 8:11:01,23.47779214,,,
10/6/22,13:11:02,8118,10/6/2022 8:11:02,23.27313945,,,
10/6/22,13:25:53,8139,10/6/2022 8:25:53,23.66540126,,,
10/6/22,13:25:54,8140,10/6/2022 8:25:54,23.68424443,,,
10/6/22,13:25:55,8133,10/6/2022 8:25:55,23.55265665,,,
10/6/22,13:25:56,8122,10/6/2022 8:25:56,23.34735138,,,
10/6/22,13:25:57,8123,10/6/2022 8:25:57,23.36594131,,,
10/6/22,13:25:58,8130,10/6/2022 8:25:58,23.49648593,,,
10/6/22,13:25:59,8134,10/6/2022 8:25:59,23.57141005,,,
10/6/22,13:26:00,8132,10/6/2022 8:26:00,23.53391817,,,
10/6/22,13:26:02,8126,10/6/2022 8:26:02,23.42179996,,,
10/6/22,13:26:03,8128,10/6/2022 8:26:03,23.45911322,,,
10/6/22,13:40:54,8621,10/6/2022 8:40:54,34.73145112,,,
10/6/22,13:40:55,8613,10/6/2022 8:40:55,34.51100713,,,
10/6/22,13:40:56,8618,10/6/2022 8:40:56,34.64862009,,,
10/6/22,13:40:57,8620,10/6/2022 8:40:57,34.7038188,,,
10/6/22,13:40:58,8618,10/6/2022 8:40:58,34.64862009,,,
10/6/22,13:40:59,8621,10/6/2022 8:40:59,34.73145112,,,
10/6/22,13:41:00,8622,10/6/2022 8:41:00,34.75910544,,,
10/6/22,13:41:01,8627,10/6/2022 8:41:01,34.89770769,,,
10/6/22,13:41:03,8629,10/6/2022 8:41:03,34.95330322,,,
10/6/22,13:41:04,8623,10/6/2022 8:41:04,34.78678178,,,
10/6/22,13:55:55,10254,10/6/2022 8:55:55,127.4057067,,,
10/6/22,13:55:56,10236,10/6/2022 8:55:56,125.593443,,,
10/6/22,13:55:57,10167,10/6/2022 8:55:57,118.8820519,,,
10/6/22,13:55:58,10138,10/6/2022 8:55:58,116.1694935,,,
10/6/22,13:55:59,10130,10/6/2022 8:55:59,115.4321542,,,
10/6/22,13:56:00,10181,10/6/2022 8:56:00,120.2141415,,,
10/6/22,13:56:01,10192,10/6/2022 8:56:01,121.2712463,,,
10/6/22,13:56:02,10133,10/6/2022 8:56:02,115.7081064,,,
10/6/22,13:56:04,10182,10/6/2022 8:56:04,120.30986,,,
10/6/22,13:56:05,10188,10/6/2022 8:56:05,120.8857733,,,
10/6/22,14:10:56,9850,10/6/2022 9:10:56,92.372236,,,
10/6/22,14:10:57,9840,10/6/2022 9:10:57,91.63994863,,,
10/6/22,14:10:58,9854,10/6/2022 9:10:58,92.6667868,,,
10/6/22,14:10:59,9853,10/6/2022 9:10:59,92.59306117,,,
10/6/22,14:11:00,9842,10/6/2022 9:11:00,91.7859402,,,
10/6/22,14:11:01,9870,10/6/2022 9:11:01,93.85441246,,,
10/6/22,14:11:02,9875,10/6/2022 9:11:02,94.2286578,,,
10/6/22,14:11:03,9833,10/6/2022 9:11:03,91.13080434,,,
10/6/22,14:11:04,9825,10/6/2022 9:11:04,90.55238802,,,
10/6/22,14:11:06,9874,10/6/2022 9:11:06,94.15368954,,,
10/6/22,14:25:57,9724,10/6/2022 9:25:57,83.55800295,,,
10/6/22,14:25:58,9717,10/6/2022 9:25:58,83.09376131,,,
10/6/22,14:25:59,9704,10/6/2022 9:25:59,82.23843041,,,
10/6/22,14:26:00,9718,10/6/2022 9:26:00,83.15992329,,,
10/6/22,14:26:01,9731,10/6/2022 9:26:01,84.02483829,,,
10/6/22,14:26:02,9698,10/6/2022 9:26:02,81.84663734,,,
10/6/22,14:26:03,9700,10/6/2022 9:26:03,81.9770272,,,
10/6/22,14:26:04,9726,10/6/2022 9:26:04,83.69111918,,,
10/6/22,14:26:05,9715,10/6/2022 9:26:05,82.96159521,,,
10/6/22,14:26:07,9712,10/6/2022 9:26:07,82.76374013,,,
10/6/22,14:40:58,10681,10/6/2022 9:40:58,178.9725932,,,
10/6/22,14:40:59,10573,10/6/2022 9:40:59,164.2309636,,,
10/6/22,14:41:00,10644,10/6/2022 9:41:00,173.778898,,,
10/6/22,14:41:01,10610,10/6/2022 9:41:01,169.1393015,,,
10/6/22,14:41:02,10697,10/6/2022 9:41:02,181.2663216,,,
10/6/22,14:41:03,10493,10/6/2022 9:41:03,154.0998037,,,
10/6/22,14:41:04,10685,10/6/2022 9:41:04,179.5432898,,,
10/6/22,14:41:05,10606,10/6/2022 9:41:05,168.6016751,,,
10/6/22,14:41:07,10591,10/6/2022 9:41:07,166.6007514,,,
10/6/22,14:41:08,10610,10/6/2022 9:41:08,169.1393015,,,
10/6/22,14:55:59,10498,10/6/2022 9:55:59,154.7142781,,,
10/6/22,14:56:00,10514,10/6/2022 9:56:00,156.6971099,,,
10/6/22,14:56:01,10497,10/6/2022 9:56:01,154.5911875,,,
10/6/22,14:56:02,10495,10/6/2022 9:56:02,154.3453001,,,
10/6/22,14:56:03,10463,10/6/2022 9:56:03,150.4638698,,,
10/6/22,14:56:04,10495,10/6/2022 9:56:04,154.3453001,,,
10/6/22,14:56:05,10534,10/6/2022 9:56:05,159.2114234,,,
10/6/22,14:56:06,10451,10/6/2022 9:56:06,149.0336315,,,
10/6/22,14:56:08,10448,10/6/2022 9:56:08,148.6782012,,,
10/6/22,14:56:09,10496,10/6/2022 9:56:09,154.4681949,,,
10/6/22,15:11:00,10297,10/6/2022 10:11:00,131.8415636,,,
10/6/22,15:11:01,10243,10/6/2022 10:11:01,126.2951287,,,
10/6/22,15:11:02,10238,10/6/2022 10:11:02,125.7935259,,,
10/6/22,15:11:03,10283,10/6/2022 10:11:03,130.3806307,,,
10/6/22,15:11:04,10280,10/6/2022 10:11:04,130.069686,,,
10/6/22,15:11:05,10290,10/6/2022 10:11:05,131.1090623,,,
10/6/22,15:11:06,10288,10/6/2022 10:11:06,130.9005247,,,
10/6/22,15:11:07,10241,10/6/2022 10:11:07,126.094248,,,
10/6/22,15:11:09,10286,10/6/2022 10:11:09,130.6923188,,,
10/6/22,15:11:10,10316,10/6/2022 10:11:10,133.8504765,,,
10/6/22,15:26:01,10258,10/6/2022 10:26:01,127.8119701,,,
10/6/22,15:26:02,10272,10/6/2022 10:26:02,129.2441207,,,
10/6/22,15:26:03,10267,10/6/2022 10:26:03,128.7308054,,,
10/6/22,15:26:04,10256,10/6/2022 10:26:04,127.6086767,,,
10/6/22,15:26:05,10280,10/6/2022 10:26:05,130.069686,,,
10/6/22,15:26:06,10278,10/6/2022 10:26:06,129.8628016,,,
10/6/22,15:26:07,10261,10/6/2022 10:26:07,128.1175175,,,
10/6/22,15:26:08,10258,10/6/2022 10:26:08,127.8119701,,,
10/6/22,15:26:09,10266,10/6/2022 10:26:09,128.6283873,,,
10/6/22,15:26:11,10281,10/6/2022 10:26:11,130.1732518,,,
10/6/22,15:41:02,10787,10/6/2022 10:41:02,194.7272348,,,
10/6/22,15:41:03,10765,10/6/2022 10:41:03,191.3472099,,,
10/6/22,15:41:04,10774,10/6/2022 10:41:04,192.7227977,,,
10/6/22,15:41:05,10779,10/6/2022 10:41:05,193.4912816,,,
10/6/22,15:41:06,10718,10/6/2022 10:41:06,184.3215113,,,
10/6/22,15:41:07,10752,10/6/2022 10:41:07,189.3775653,,,
10/6/22,15:41:08,10681,10/6/2022 10:41:08,178.9725932,,,
10/6/22,15:41:09,10632,10/6/2022 10:41:09,172.1270381,,,
10/6/22,15:41:11,10623,10/6/2022 10:41:11,170.8984556,,,
10/6/22,15:41:12,10591,10/6/2022 10:41:12,166.6007514,,,
10/6/22,15:56:03,10512,10/6/2022 10:56:03,156.4478728,,,
10/6/22,15:56:04,10486,10/6/2022 10:56:04,153.2436374,,,
10/6/22,15:56:05,10475,10/6/2022 10:56:05,151.9078337,,,
10/6/22,15:56:06,10495,10/6/2022 10:56:06,154.3453001,,,
10/6/22,15:56:07,10471,10/6/2022 10:56:07,151.4249793,,,
10/6/22,15:56:08,10489,10/6/2022 10:56:08,153.6099818,,,
10/6/22,15:56:09,10478,10/6/2022 10:56:09,152.2709848,,,
10/6/22,15:56:10,10477,10/6/2022 10:56:10,152.1498381,,,
10/6/22,15:56:12,10470,10/6/2022 10:56:12,151.3045056,,,
10/6/22,15:56:13,10445,10/6/2022 10:56:13,148.3236186,,,
10/6/22,16:11:04,10981,10/6/2022 11:11:04,227.2401742,,,
10/6/22,16:11:05,11016,10/6/2022 11:11:05,233.6594131,,,
10/6/22,16:11:06,11076,10/6/2022 11:11:06,245.0885363,,,
10/6/22,16:11:07,11065,10/6/2022 11:11:07,242.9521332,,,
10/6/22,16:11:08,11030,10/6/2022 11:11:08,236.2775989,,,
10/6/22,16:11:09,11027,10/6/2022 11:11:09,235.7141005,,,
10/6/22,16:11:10,11134,10/6/2022 11:11:10,256.6678016,,,
10/6/22,16:11:11,10997,10/6/2022 11:11:11,230.1525042,,,
10/6/22,16:11:13,11122,10/6/2022 11:11:13,254.228039,,,
10/6/22,16:11:14,11108,10/6/2022 11:11:14,251.4109449,,,
10/6/22,16:26:05,10741,10/6/2022 11:26:05,187.7267871,,,
10/6/22,16:26:06,10726,10/6/2022 11:26:06,185.4988913,,,
10/6/22,16:26:07,10777,10/6/2022 11:26:07,193.183521,,,
10/6/22,16:26:08,10785,10/6/2022 11:26:08,194.4175083,,,
10/6/22,16:26:09,10716,10/6/2022 11:26:09,184.0283358,,,
10/6/22,16:26:10,10735,10/6/2022 11:26:10,186.8324357,,,
10/6/22,16:26:11,10765,10/6/2022 11:26:11,191.3472099,,,
10/6/22,16:26:12,10751,10/6/2022 11:26:12,189.2268966,,,
10/6/22,16:26:14,10753,10/6/2022 11:26:14,189.5283539,,,
10/6/22,16:26:15,10748,10/6/2022 11:26:15,188.7756094,,,
10/6/22,16:41:06,10364,10/6/2022 11:41:06,139.0630323,,,
10/6/22,16:41:07,10361,10/6/2022 11:41:07,138.7313809,,,
10/6/22,16:41:08,10376,10/6/2022 11:41:08,140.3975853,,,
10/6/22,16:41:09,10373,10/6/2022 11:41:09,140.0627511,,,
10/6/22,16:41:10,10369,10/6/2022 11:41:10,139.6175474,,,
10/6/22,16:41:11,10366,10/6/2022 11:41:11,139.2845736,,,
10/6/22,16:41:12,10360,10/6/2022 11:41:12,138.6210063,,,
10/6/22,16:41:13,10372,10/6/2022 11:41:13,139.9513173,,,
10/6/22,16:41:15,10377,10/6/2022 11:41:15,140.5093744,,,
10/6/22,16:41:16,10368,10/6/2022 11:41:16,139.5064678,,,
10/6/22,16:56:07,11639,10/6/2022 11:56:07,383.6459976,,,
10/6/22,16:56:08,11654,10/6/2022 11:56:08,388.253698,,,
10/6/22,16:56:09,11691,10/6/2022 11:56:09,399.8573587,,,
10/6/22,16:56:10,11627,10/6/2022 11:56:10,379.9992404,,,
10/6/22,16:56:11,11635,10/6/2022 11:56:11,382.4265398,,,
10/6/22,16:56:12,11719,10/6/2022 11:56:12,408.8684758,,,
10/6/22,16:56:13,11611,10/6/2022 11:56:13,375.1907627,,,
10/6/22,16:56:14,11620,10/6/2022 11:56:14,377.8879948,,,
10/6/22,16:56:16,11673,10/6/2022 11:56:16,394.1696465,,,
10/6/22,16:56:17,11733,10/6/2022 11:56:17,413.449903,,,
10/6/22,17:11:08,11512,10/6/2022 12:11:08,346.7620846,,,
10/6/22,17:11:09,11733,10/6/2022 12:11:09,413.449903,,,
10/6/22,17:11:10,11740,10/6/2022 12:11:10,415.7598317,,,
10/6/22,17:11:11,11692,10/6/2022 12:11:11,400.1757382,,,
10/6/22,17:11:12,11786,10/6/2022 12:11:12,431.2637723,,,
10/6/22,17:11:13,11487,10/6/2022 12:11:13,339.9304401,,,
10/6/22,17:11:14,11724,10/6/2022 12:11:14,410.4988426,,,
10/6/22,17:11:15,11747,10/6/2022 12:11:15,418.0826659,,,
10/6/22,17:11:17,11607,10/6/2022 12:11:17,373.9981807,,,
10/6/22,17:11:18,11720,10/6/2022 12:11:18,409.1940303,,,
10/6/22,17:26:09,10929,10/6/2022 12:26:09,218.0272076,,,
10/6/22,17:26:10,11193,10/6/2022 12:26:10,269.0081547,,,
10/6/22,17:26:11,10953,10/6/2022 12:26:11,222.231992,,,
10/6/22,17:26:12,11377,10/6/2022 12:26:12,311.4348742,,,
10/6/22,17:26:13,11236,10/6/2022 12:26:13,278.3741532,,,
10/6/22,17:26:14,11198,10/6/2022 12:26:14,270.0808272,,,
10/6/22,17:26:15,11325,10/6/2022 12:26:15,298.8084136,,,
10/6/22,17:26:16,11102,10/6/2022 12:26:16,250.2131951,,,
10/6/22,17:26:18,11187,10/6/2022 12:26:18,267.7265698,,,
10/6/22,17:26:19,11261,10/6/2022 12:26:19,283.9686897,,,
10/6/22,17:41:10,11457,10/6/2022 12:41:10,331.9098937,,,
10/6/22,17:41:11,11895,10/6/2022 12:41:11,470.3488962,,,
10/6/22,17:41:12,11537,10/6/2022 12:41:12,353.7310259,,,
10/6/22,17:41:13,11771,10/6/2022 12:41:13,426.1456388,,,
10/6/22,17:41:14,11714,10/6/2022 12:41:14,407.2445842,,,
10/6/22,17:41:15,11704,10/6/2022 12:41:15,404.0161242,,,
10/6/22,17:41:16,11660,10/6/2022 12:41:16,390.1122363,,,
10/6/22,17:41:17,11665,10/6/2022 12:41:17,391.6678124,,,
10/6/22,17:41:19,11644,10/6/2022 12:41:19,385.1757896,,,
10/6/22,17:41:20,11692,10/6/2022 12:41:20,400.1757382,,,
10/6/22,17:56:11,11580,10/6/2022 12:56:11,366.0468022,,,
10/6/22,17:56:12,11568,10/6/2022 12:56:12,362.5673346,,,
10/6/22,17:56:13,11833,10/6/2022 12:56:13,447.7020559,,,
10/6/22,17:56:14,11624,10/6/2022 12:56:14,379.0929803,,,
10/6/22,17:56:15,11848,10/6/2022 12:56:15,453.0790882,,,
10/6/22,17:56:16,11697,10/6/2022 12:56:16,401.7714427,,,
10/6/22,17:56:17,11695,10/6/2022 12:56:17,401.1323988,,,
10/6/22,17:56:18,11548,10/6/2022 12:56:18,356.8415647,,,
10/6/22,17:56:20,11867,10/6/2022 12:56:20,459.9828023,,,
10/6/22,17:56:21,11566,10/6/2022 12:56:21,361.9906474,,,
10/6/22,18:11:12,11876,10/6/2022 13:11:12,463.2896011,,,
10/6/22,18:11:13,11948,10/6/2022 13:11:13,490.6143108,,,
10/6/22,18:11:14,11827,10/6/2022 13:11:14,445.5691533,,,
10/6/22,18:11:15,11957,10/6/2022 13:11:15,494.1413183,,,
10/6/22,18:11:16,11826,10/6/2022 13:11:16,445.2146587,,,
10/6/22,18:11:17,11884,10/6/2022 13:11:17,466.2489296,,,
10/6/22,18:11:18,11786,10/6/2022 13:11:18,431.2637723,,,
10/6/22,18:11:19,11792,10/6/2022 13:11:19,433.3281962,,,
